,Fp1,FT10,F8,Fp2,AF7,AFz,AF8,AF4
Fp1,0.30670926517571884,0.0,0.0,0.2268370607028754,0.07731629392971245,0.22236421725239616,0.16677316293929711,0.0
FT10,0.0,0.4981684981684982,0.30952380952380953,0.0,0.0,0.0,0.19230769230769232,0.0
F8,0.0,0.28522920203735147,0.7147707979626485,0.0,0.0,0.0,0.0,0.0
Fp2,0.262343404568902,0.0,0.0,0.28371407516580693,0.0,0.26160648489314664,0.19233603537214444,0.0
AF7,0.25690021231422505,0.0,0.0,0.0,0.7430997876857749,0.0,0.0,0.0
AFz,0.24769339957416608,0.0,0.0,0.2512420156139106,0.0,0.3158268275372605,0.18523775727466288,0.0
AF8,0.20599842146803474,0.08208366219415943,0.0,0.20599842146803474,0.0,0.20599842146803474,0.2999210734017364,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
