,Fp1,TP10,F8,Fp2,AF7,AF3,FC3,AF8
Fp1,0.5629770992366412,0.0,0.0,0.37595419847328243,0.061068702290076333,0.0,0.0,0.0
TP10,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4875,0.0,0.0,0.5125,0.0,0.0,0.0,0.0
AF7,0.5079365079365079,0.0,0.0,0.0,0.49206349206349204,0.0,0.0,0.0
AF3,0.0,0.12903225806451613,0.0,0.0,0.0,0.8709677419354839,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
