,Fp1,FT9,C3,TP10,Fp2,AF7,AF3,FC3
Fp1,0.5212765957446809,0.0,0.0,0.0,0.4787234042553192,0.0,0.0,0.0
FT9,0.0,0.5351170568561873,0.0,0.0,0.0,0.0,0.46488294314381273,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.38419618528610355,0.0,0.0,0.0,0.0,0.6158038147138964,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
