,Fp1,FT9,C3,TP10,Fp2,AF7,AF3,FC3
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.39095744680851063,0.0,0.27925531914893614,0.0,0.32978723404255317
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.3343949044585987,0.0,0.33121019108280253,0.0,0.3343949044585987
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.3522727272727273,0.0,0.29829545454545453,0.0,0.3494318181818182
