,Fp1,FT10,F8,Fp2,AF7,AFz,AF8,AF4
Fp1,0.4979253112033195,0.0,0.0,0.0,0.5020746887966805,0.0,0.0,0.0
FT10,0.0,0.49851632047477745,0.5014836795252225,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.45901639344262296,0.5409836065573771,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3558823529411765,0.0,0.0,0.0,0.6441176470588236,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
