,bankssts-lh,bankssts-rh,fusiform-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-rh
bankssts-lh,0.3747030878859858,0.07185273159144893,0.15261282660332542,0.16211401425178149,0.14726840855106887,0.05760095011876484,0.015439429928741092,0.01840855106888361
bankssts-rh,0.12075848303393213,0.6087824351297405,0.06786427145708583,0.08383233532934131,0.0718562874251497,0.01996007984031936,0.02694610778443114,0.0
fusiform-lh,0.14655679811653913,0.03884638022366098,0.2707474985285462,0.2142436727486757,0.22778104767510302,0.09829311359623308,0.003531489111241907,0.0
lingual-lh,0.12921065862242334,0.0392156862745098,0.17496229260935142,0.2971342383107089,0.20864756158873807,0.14831573655103067,0.002513826043237808,0.0
parahippocampal-lh,0.12336644014636697,0.03554626241505489,0.19811813904861475,0.22373235755358076,0.2770517511761631,0.13434396236278098,0.007841087297438577,0.0
parahippocampal-rh,0.06286127167630058,0.011560693641618497,0.11343930635838151,0.20158959537572255,0.1755780346820809,0.434971098265896,0.0,0.0
pericalcarine-rh,0.047872340425531915,0.047872340425531915,0.014184397163120567,0.012411347517730497,0.028368794326241134,0.0,0.7588652482269503,0.09042553191489362
rostralanteriorcingulate-rh,0.045171339563862926,0.0,0.0,0.0,0.0,0.0,0.0794392523364486,0.8753894080996885
