,caudalanteriorcingulate-lh,frontalpole-rh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1288153129849974,0.12415933781686497,0.12002069322296947,0.12622866011381273,0.1272633212622866,0.12933264355923435,0.11795137092602173,0.12622866011381273
frontalpole-rh,0.1281653746770026,0.12713178294573643,0.11989664082687339,0.12609819121447027,0.12609819121447027,0.12868217054263567,0.11679586563307494,0.12713178294573643
isthmuscingulate-rh,0.12506652474720595,0.12293773283661522,0.12825971261309208,0.12559872272485365,0.12506652474720595,0.12506652474720595,0.12346993081426291,0.12453432676955828
paracentral-lh,0.12744090441932168,0.12384378211716342,0.1197327852004111,0.12949640287769784,0.12949640287769784,0.12846865364850976,0.11613566289825282,0.12538540596094552
paracentral-rh,0.12659520163348648,0.12302194997447677,0.11893823379275141,0.12914752424706483,0.13067891781521185,0.12914752424706483,0.1153649821337417,0.12710566615620214
posteriorcingulate-lh,0.12807377049180327,0.1244877049180328,0.11885245901639344,0.12653688524590165,0.12756147540983606,0.13012295081967212,0.1168032786885246,0.12756147540983606
rostralanteriorcingulate-lh,0.12306046013911183,0.12199036918138041,0.12520064205457465,0.12413055109684323,0.12413055109684323,0.12306046013911183,0.1342964151952916,0.12413055109684323
rostralanteriorcingulate-rh,0.12581781580271767,0.1253145445395068,0.11927528938097634,0.12581781580271767,0.12783090085556115,0.12833417211877202,0.116758933064922,0.13085052843482636
