,caudalanteriorcingulate-lh,frontalpole-rh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.13342696629213482,0.12640449438202248,0.10955056179775281,0.12921348314606743,0.13202247191011235,0.1348314606741573,0.10533707865168539,0.12921348314606743
frontalpole-rh,0.13157894736842105,0.12880886426592797,0.10941828254847645,0.13157894736842105,0.13157894736842105,0.1329639889196676,0.10526315789473684,0.12880886426592797
isthmuscingulate-rh,0.1270096463022508,0.12540192926045016,0.12540192926045016,0.12540192926045016,0.12540192926045016,0.1270096463022508,0.12057877813504823,0.12379421221864952
paracentral-lh,0.13233287858117326,0.12824010914051842,0.1077762619372442,0.13096862210095497,0.13233287858117326,0.13506139154160982,0.10368349249658936,0.1296043656207367
paracentral-rh,0.13002680965147453,0.1260053619302949,0.10589812332439678,0.13002680965147453,0.1353887399463807,0.13672922252010725,0.10187667560321716,0.13404825737265416
posteriorcingulate-lh,0.13132694938440492,0.12722298221614228,0.106703146374829,0.12995896032831739,0.1326949384404925,0.13679890560875513,0.10259917920656635,0.1326949384404925
rostralanteriorcingulate-lh,0.12419354838709677,0.12580645161290321,0.12419354838709677,0.12580645161290321,0.12580645161290321,0.12419354838709677,0.12419354838709677,0.12580645161290321
rostralanteriorcingulate-rh,0.1261744966442953,0.12751677852348994,0.10604026845637583,0.13020134228187918,0.13557046979865772,0.13288590604026845,0.10335570469798658,0.138255033557047
