,bankssts-rh,frontalpole-rh,inferiortemporal-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.6161616161616161,0.0,0.0,0.0,0.09090909090909091,0.0,0.29292929292929293,0.0
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiortemporal-rh,0.0,0.0,0.2917369308600337,0.04384485666104553,0.14502529510961215,0.2478920741989882,0.0,0.2715008431703204
insula-rh,0.0,0.0,0.21138211382113822,0.2032520325203252,0.16260162601626016,0.21138211382113822,0.0,0.21138211382113822
lateralorbitofrontal-rh,0.02564102564102564,0.0,0.18181818181818182,0.04195804195804196,0.351981351981352,0.12121212121212122,0.11888111888111888,0.1585081585081585
parahippocampal-rh,0.0,0.0,0.24143302180685358,0.040498442367601244,0.09345794392523364,0.32398753894080995,0.0,0.30062305295950154
temporalpole-rh,0.1853932584269663,0.0,0.0,0.0,0.24157303370786518,0.0,0.5730337078651685,0.0
transversetemporal-rh,0.0,0.0,0.2515151515151515,0.03939393939393939,0.11515151515151516,0.2833333333333333,0.0030303030303030303,0.30757575757575756
