,frontalpole-lh,inferiortemporal-rh,insula-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-lh,0.31170886075949367,0.14978902953586498,0.0,0.0,0.09915611814345991,0.2120253164556962,0.14451476793248946,0.08280590717299578
inferiortemporal-rh,0.11343399148277197,0.25629113433991485,0.0,0.01664730933023616,0.1773132017034456,0.1180797522260937,0.17808749516066588,0.14014711575687186
insula-lh,0.0,0.0,0.5213505461767627,0.3426017874875869,0.09930486593843098,0.0,0.0,0.036742800397219465
parahippocampal-lh,0.0,0.03916666666666667,0.3,0.39666666666666667,0.16166666666666665,0.0008333333333333334,0.0425,0.059166666666666666
parahippocampal-rh,0.07674144037780402,0.1786698150334514,0.04250295159386069,0.07792207792207792,0.2727272727272727,0.09130263675718221,0.14246359700905156,0.11767020857929948
rostralanteriorcingulate-lh,0.19030023094688223,0.1371824480369515,0.0,0.0,0.10346420323325635,0.2859122401847575,0.1556581986143187,0.12748267898383372
rostralanteriorcingulate-rh,0.111284046692607,0.1821011673151751,0.0,0.01906614785992218,0.14202334630350194,0.13346303501945525,0.24669260700389106,0.16536964980544747
transversetemporal-rh,0.0720164609053498,0.1588477366255144,0.01440329218106996,0.028395061728395062,0.13045267489711934,0.11934156378600823,0.17983539094650206,0.29670781893004117
