,frontalpole-rh,insula-rh,lateraloccipital-lh,medialorbitofrontal-lh,paracentral-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-rh,0.5268214571657326,0.1321056845476381,0.02802241793434748,0.02241793434747798,0.0,0.0,0.2754203362690152,0.01521216973578863
insula-rh,0.17746759720837488,0.551345962113659,0.09471585244267199,0.1106679960119641,0.0,0.014955134596211365,0.05084745762711865,0.0
lateraloccipital-lh,0.037521815008726006,0.0881326352530541,0.5506108202443281,0.0,0.0,0.3106457242582897,0.0,0.013089005235602094
medialorbitofrontal-lh,0.03400637619553666,0.12221041445270989,0.0,0.5313496280552603,0.22422954303931988,0.0,0.0,0.08820403825717323
paracentral-lh,0.0,0.0,0.0,0.22279260780287474,0.6837782340862423,0.0,0.0,0.09342915811088295
parsorbitalis-rh,0.0,0.020792079207920793,0.3722772277227723,0.0,0.0,0.5811881188118811,0.0,0.02574257425742574
rostralanteriorcingulate-rh,0.2822085889570552,0.03943908851884312,0.0,0.0,0.0,0.0,0.5872042068361086,0.09114811568799298
transversetemporal-rh,0.01901565995525727,0.0,0.017897091722595078,0.1017897091722595,0.10850111856823266,0.03131991051454139,0.11409395973154363,0.6073825503355704
