,FT10,FC6,F4,F8,Fp2,AF7,C5,F2
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.44776119402985076,0.3880597014925373,0.0,0.0,0.0,0.16417910447761194,0.0
F4,0.0,0.4057971014492754,0.43478260869565216,0.0,0.0,0.0,0.15942028985507245,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.34375,0.34375,0.0,0.0,0.0,0.3125,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
