,FT9,C4,FT10,F8,Fp2,AF7,C5,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.5434782608695652,0.45652173913043476,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.5121951219512195,0.4878048780487805,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
