,FT9,C4,FT10,F8,Fp2,AF7,C5,AF4
FT9,0.3617021276595745,0.09692671394799054,0.0,0.0,0.0,0.12056737588652482,0.20803782505910165,0.2127659574468085
C4,0.15808823529411764,0.40808823529411764,0.0,0.0,0.0,0.13970588235294118,0.13970588235294118,0.15441176470588236
FT10,0.0,0.0,0.7838709677419354,0.05806451612903226,0.0,0.0,0.0,0.15806451612903225
F8,0.0,0.0,0.06206896551724138,0.5655172413793104,0.3724137931034483,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.391304347826087,0.532608695652174,0.07608695652173914,0.0,0.0
AF7,0.0992063492063492,0.07539682539682539,0.0,0.0,0.041666666666666664,0.4007936507936508,0.30952380952380953,0.07341269841269842
C5,0.15827338129496402,0.0683453237410072,0.0,0.0,0.0,0.2751798561151079,0.3669064748201439,0.13129496402877697
AF4,0.18518518518518517,0.0823045267489712,0.10493827160493827,0.0,0.0,0.08024691358024691,0.15020576131687244,0.39711934156378603
