,FT9,C4,FT10,F8,Fp2,AF7,C5,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.4864864864864865,0.5135135135135135,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.4222222222222222,0.5777777777777777,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
