,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parsopercularis-lh,0.13725490196078433,0.13071895424836602,0.13071895424836602,0.13071895424836602,0.13071895424836602,0.13071895424836602,0.13071895424836602,0.0784313725490196
parstriangularis-rh,0.1111111111111111,0.15718157181571815,0.12466124661246612,0.14092140921409213,0.12466124661246612,0.14092140921409213,0.13279132791327913,0.06775067750677506
rostralmiddlefrontal-lh,0.09443099273607748,0.11380145278450363,0.16707021791767554,0.11380145278450363,0.15980629539951574,0.11380145278450363,0.16464891041162227,0.07263922518159806
rostralmiddlefrontal-rh,0.10554089709762533,0.13720316622691292,0.12401055408970976,0.15567282321899736,0.12401055408970976,0.15567282321899736,0.13192612137203166,0.06596306068601583
superiorparietal-lh,0.09156626506024096,0.10843373493975904,0.163855421686747,0.11325301204819277,0.1686746987951807,0.11325301204819277,0.1686746987951807,0.07228915662650602
superiortemporal-rh,0.10666666666666667,0.13866666666666666,0.12533333333333332,0.152,0.12533333333333332,0.152,0.13333333333333333,0.06666666666666667
supramarginal-lh,0.09345794392523364,0.11214953271028037,0.16121495327102803,0.11682242990654206,0.16355140186915887,0.11682242990654206,0.1658878504672897,0.07009345794392523
supramarginal-rh,0.10328638497652583,0.11737089201877934,0.13145539906103287,0.11737089201877934,0.14084507042253522,0.11737089201877934,0.14084507042253522,0.13145539906103287
