,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.35514018691588783,0.27102803738317754,0.1308411214953271,0.1308411214953271,0.0,0.0,0.056074766355140186,0.056074766355140186
parstriangularis-rh,0.20863309352517986,0.34532374100719426,0.17985611510791366,0.17985611510791366,0.0,0.0,0.04316546762589928,0.04316546762589928
rostralmiddlefrontal-lh,0.12844036697247707,0.22935779816513763,0.26605504587155965,0.26605504587155965,0.0,0.0,0.05504587155963303,0.05504587155963303
rostralmiddlefrontal-rh,0.12844036697247707,0.22935779816513763,0.26605504587155965,0.26605504587155965,0.0,0.0,0.05504587155963303,0.05504587155963303
superiorparietal-rh,0.0,0.0,0.0,0.0,0.5609756097560976,0.21951219512195122,0.0,0.21951219512195122
superiortemporal-lh,0.0,0.0,0.0,0.0,0.2647058823529412,0.4117647058823529,0.0,0.3235294117647059
superiortemporal-rh,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.0,0.0,0.4642857142857143,0.10714285714285714
supramarginal-lh,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.19148936170212766,0.23404255319148937,0.0425531914893617,0.2765957446808511
