,entorhinal-lh,frontalpole-lh,frontalpole-rh,middletemporal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5931818181818181,0.0,0.0,0.2545454545454545,0.0659090909090909,0.0,0.08636363636363636,0.0
frontalpole-lh,0.0,0.6918604651162791,0.10465116279069768,0.0,0.12790697674418605,0.07170542635658915,0.003875968992248062,0.0
frontalpole-rh,0.0,0.07264296754250386,0.5641421947449768,0.010819165378670788,0.1777434312210201,0.07418856259659969,0.017001545595054096,0.08346213292117466
middletemporal-lh,0.23232323232323232,0.0,0.01818181818181818,0.6626262626262627,0.03838383838383838,0.0,0.048484848484848485,0.0
rostralanteriorcingulate-lh,0.03949447077409163,0.0947867298578199,0.18799368088467613,0.03317535545023697,0.5055292259083728,0.08530805687203792,0.0,0.053712480252764615
rostralanteriorcingulate-rh,0.0,0.07640067911714771,0.07470288624787776,0.003395585738539898,0.09847198641765705,0.6621392190152802,0.06112054329371817,0.023769100169779286
temporalpole-lh,0.08037825059101655,0.009456264775413711,0.026004728132387706,0.07092198581560284,0.0,0.09219858156028368,0.6453900709219859,0.07565011820330969
temporalpole-rh,0.002207505518763797,0.0,0.10596026490066225,0.002207505518763797,0.07505518763796909,0.024282560706401765,0.08388520971302428,0.7064017660044151
