,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,temporalpole-rh
frontalpole-lh,0.5484848484848485,0.2545454545454545,0.0,0.1393939393939394,0.0,0.0,0.05757575757575758,0.0
frontalpole-rh,0.30492424242424243,0.5776515151515151,0.0,0.045454545454545456,0.011363636363636364,0.0,0.06060606060606061,0.0
isthmuscingulate-rh,0.0,0.0,0.5425038639876353,0.0,0.14528593508500773,0.2287480680061824,0.061823802163833076,0.021638330757341576
medialorbitofrontal-lh,0.20040485829959515,0.05263157894736842,0.0,0.645748987854251,0.0,0.0,0.10121457489878542,0.0
parahippocampal-lh,0.0,0.014760147601476014,0.1881918819188192,0.0,0.5885608856088561,0.12730627306273062,0.07749077490774908,0.0036900369003690036
parahippocampal-rh,0.0,0.0,0.2153179190751445,0.0,0.08526011560693642,0.6271676300578035,0.05491329479768786,0.017341040462427744
pericalcarine-lh,0.08102766798418973,0.06324110671936758,0.08498023715415019,0.10474308300395258,0.09288537549407115,0.08300395256916997,0.4901185770750988,0.0
temporalpole-rh,0.0,0.0,0.034482758620689655,0.0,0.009852216748768473,0.03201970443349754,0.0,0.9236453201970444
