,entorhinal-rh,frontalpole-lh,lateralorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.5375939849624061,0.07644110275689223,0.05764411027568922,0.07017543859649122,0.042606516290726815,0.015037593984962405,0.11403508771929824,0.08646616541353383
frontalpole-lh,0.10391822827938671,0.737649063032368,0.034071550255536626,0.0,0.018739352640545145,0.04258943781942078,0.039182282793867124,0.02385008517887564
lateralorbitofrontal-rh,0.08669656203288491,0.026905829596412557,0.4588938714499253,0.0,0.12406576980568013,0.06576980568011959,0.19282511210762332,0.04484304932735426
parahippocampal-rh,0.1147227533460803,0.0,0.0,0.7648183556405354,0.0038240917782026767,0.0,0.06692160611854685,0.0497131931166348
parsorbitalis-rh,0.053712480252764615,0.014218009478672985,0.11848341232227488,0.0,0.6872037914691943,0.05845181674565561,0.03475513428120063,0.03317535545023697
temporalpole-lh,0.026833631484794274,0.059033989266547404,0.07871198568872988,0.0,0.07155635062611806,0.6940966010733453,0.028622540250447227,0.04114490161001789
temporalpole-rh,0.12872628726287264,0.025745257452574527,0.16260162601626016,0.03929539295392954,0.02981029810298103,0.02710027100271003,0.494579945799458,0.0921409214092141
transversetemporal-rh,0.10172143974960876,0.017214397496087636,0.03442879499217527,0.0406885758998435,0.03599374021909233,0.0297339593114241,0.09389671361502347,0.6463223787167449
