,F7,F8,AF7,P1,P5,PO3,AF8,F2
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.26973684210526316,0.25,0.23684210526315788,0.0,0.24342105263157895
P5,0.0,0.0,0.0,0.26,0.25333333333333335,0.24,0.0,0.24666666666666667
PO3,0.0,0.0,0.0,0.2571428571428571,0.25,0.25,0.0,0.24285714285714285
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.2549019607843137,0.2549019607843137,0.23529411764705882,0.0,0.2549019607843137
