,FT9,P3,P7,P1,P5,PO3,POz,PO4
FT9,0.32673267326732675,0.33663366336633666,0.0,0.0,0.0,0.0,0.33663366336633666,0.0
P3,0.3113207547169811,0.33962264150943394,0.0,0.0,0.0,0.0,0.3490566037735849,0.0
P7,0.0,0.0,0.19642857142857142,0.20238095238095238,0.19642857142857142,0.20238095238095238,0.0,0.20238095238095238
P1,0.0,0.0,0.1827956989247312,0.22043010752688172,0.1881720430107527,0.1935483870967742,0.0,0.21505376344086022
P5,0.0,0.0,0.1834319526627219,0.20710059171597633,0.20118343195266272,0.20118343195266272,0.0,0.20710059171597633
PO3,0.0,0.0,0.1839080459770115,0.20689655172413793,0.20114942528735633,0.20114942528735633,0.0,0.20689655172413793
POz,0.3076923076923077,0.33653846153846156,0.0,0.0,0.0,0.0,0.3557692307692308,0.0
PO4,0.0,0.0,0.1827956989247312,0.22043010752688172,0.1881720430107527,0.1935483870967742,0.0,0.21505376344086022
