,FT9,P3,P7,P1,P5,PO3,POz,PO4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.19480519480519481,0.37662337662337664
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
POz,0.0,0.3488372093023256,0.0,0.0,0.0,0.0,0.32558139534883723,0.32558139534883723
PO4,0.0,0.26732673267326734,0.0,0.0,0.0,0.0,0.1188118811881188,0.6138613861386139
