,FT9,P3,P7,P1,P5,PO3,POz,PO4
FT9,0.3530571992110454,0.29339250493096647,0.010848126232741617,0.009861932938856016,0.010355029585798817,0.0,0.28895463510848124,0.03353057199211045
P3,0.2814710042432815,0.3583215464403583,0.0,0.0,0.0,0.0,0.3234323432343234,0.036775106082036775
P7,0.005512679162072767,0.0,0.22353914002205072,0.19928335170893055,0.2177508269018743,0.19790518191841236,0.006890848952590959,0.14911797133406834
P1,0.004994450610432853,0.0,0.2028301886792453,0.2225305216426193,0.206992230854606,0.1925638179800222,0.009711431742508323,0.16037735849056603
P5,0.005095199785465273,0.0,0.21078037007240547,0.1984446232233843,0.22847948511665325,0.20702601233574686,0.006436041834271922,0.14373826763207295
PO3,0.0,0.0,0.19943502824858758,0.19124293785310734,0.21610169491525424,0.2598870056497175,0.0,0.13333333333333333
POz,0.25906040268456376,0.2993288590604027,0.012080536912751677,0.016554809843400447,0.011633109619686801,0.0,0.34809843400447427,0.053243847874720356
PO4,0.019071055059981544,0.020916641033528145,0.1734850815133805,0.18486619501691787,0.1707167025530606,0.15133804983082128,0.033528145186096585,0.24607812980621346
