,FT9,P3,P7,P1,P5,PO3,POz,PO4
FT9,0.3263157894736842,0.3368421052631579,0.0,0.0,0.0,0.0,0.3368421052631579,0.0
P3,0.20833333333333334,0.3819444444444444,0.0,0.0,0.0,0.0,0.3958333333333333,0.013888888888888888
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.4827586206896552,0.5172413793103449,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.3125,0.6875,0.0,0.0
POz,0.20134228187919462,0.37583892617449666,0.0,0.0,0.0,0.0,0.40268456375838924,0.020134228187919462
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75
