,FT9,P3,P7,P1,P5,PO3,POz,PO4
FT9,0.4157303370786517,0.23595505617977527,0.0,0.0,0.0,0.0,0.34831460674157305,0.0
P3,0.3387096774193548,0.3225806451612903,0.0,0.0,0.0,0.0,0.3387096774193548,0.0
P7,0.0,0.0,0.2131979695431472,0.2233502538071066,0.19289340101522842,0.15736040609137056,0.0,0.2131979695431472
P1,0.0,0.0,0.176,0.292,0.152,0.124,0.0,0.256
P5,0.0,0.0,0.20670391061452514,0.2122905027932961,0.20670391061452514,0.17318435754189945,0.0,0.2011173184357542
PO3,0.0,0.0,0.2012987012987013,0.2012987012987013,0.2012987012987013,0.19480519480519481,0.0,0.2012987012987013
POz,0.3780487804878049,0.25609756097560976,0.0,0.0,0.0,0.0,0.36585365853658536,0.0
PO4,0.0,0.0,0.17813765182186234,0.27530364372469635,0.15384615384615385,0.12550607287449392,0.0,0.26720647773279355
