,FT9,P3,P7,P1,P5,PO3,POz,PO4
FT9,0.3389830508474576,0.3305084745762712,0.0,0.0,0.0,0.0,0.3305084745762712,0.0
P3,0.3274336283185841,0.336283185840708,0.0,0.0,0.0,0.0,0.336283185840708,0.0
P7,0.0,0.0,0.26294820717131473,0.21912350597609562,0.24701195219123506,0.27091633466135456,0.0,0.0
P1,0.0,0.0,0.25225225225225223,0.24324324324324326,0.25225225225225223,0.25225225225225223,0.0,0.0
P5,0.0,0.0,0.2572614107883817,0.22821576763485477,0.25311203319502074,0.26141078838174275,0.0,0.0
PO3,0.0,0.0,0.25984251968503935,0.21653543307086615,0.2440944881889764,0.2795275590551181,0.0,0.0
POz,0.3274336283185841,0.336283185840708,0.0,0.0,0.0,0.0,0.336283185840708,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
