,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
inferiorparietal-rh,0.40425531914893614,0.0,0.10638297872340426,0.0,0.10638297872340426,0.1276595744680851,0.0,0.2553191489361702
parsopercularis-lh,0.0,0.7021276595744681,0.0,0.0425531914893617,0.0,0.0,0.2553191489361702,0.0
rostralmiddlefrontal-lh,0.08695652173913043,0.0,0.5652173913043478,0.10869565217391304,0.043478260869565216,0.08695652173913043,0.0,0.10869565217391304
rostralmiddlefrontal-rh,0.0,0.0,0.13636363636363635,0.5909090909090909,0.09090909090909091,0.11363636363636363,0.0,0.06818181818181818
superiorparietal-lh,0.0784313725490196,0.0,0.09803921568627451,0.09803921568627451,0.35294117647058826,0.29411764705882354,0.0,0.0784313725490196
superiorparietal-rh,0.09375,0.0,0.09375,0.09375,0.296875,0.40625,0.0,0.015625
superiortemporal-lh,0.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.7241379310344828,0.0
supramarginal-rh,0.3488372093023256,0.0,0.18604651162790697,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,0.37209302325581395
