,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.48148148148148145,0.05555555555555555,0.0,0.1111111111111111,0.018518518518518517,0.0,0.07407407407407407,0.25925925925925924
inferiorparietal-rh,0.057692307692307696,0.38461538461538464,0.0,0.057692307692307696,0.15384615384615385,0.1346153846153846,0.0,0.21153846153846154
parsopercularis-lh,0.0,0.0,0.8205128205128205,0.0,0.0,0.0,0.1794871794871795,0.0
rostralmiddlefrontal-rh,0.13636363636363635,0.06818181818181818,0.0,0.5,0.022727272727272728,0.0,0.11363636363636363,0.1590909090909091
superiorparietal-lh,0.015151515151515152,0.12121212121212122,0.0,0.015151515151515152,0.4696969696969697,0.25757575757575757,0.0,0.12121212121212122
superiorparietal-rh,0.0,0.11538461538461539,0.0,0.0,0.2948717948717949,0.5,0.0,0.08974358974358974
superiortemporal-lh,0.125,0.0,0.1875,0.0625,0.0,0.0,0.625,0.0
supramarginal-rh,0.19696969696969696,0.16666666666666666,0.0,0.12121212121212122,0.10606060606060606,0.07575757575757576,0.0,0.3333333333333333
