,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.2159090909090909,0.17045454545454544,0.022727272727272728,0.13636363636363635,0.1590909090909091,0.10227272727272728,0.022727272727272728,0.17045454545454544
inferiorparietal-rh,0.09090909090909091,0.24475524475524477,0.006993006993006993,0.08391608391608392,0.17482517482517482,0.16083916083916083,0.02097902097902098,0.21678321678321677
parsopercularis-lh,0.03278688524590164,0.04918032786885246,0.6885245901639344,0.0,0.0,0.0,0.19672131147540983,0.03278688524590164
rostralmiddlefrontal-rh,0.17721518987341772,0.17721518987341772,0.0,0.189873417721519,0.1518987341772152,0.12658227848101267,0.0,0.17721518987341772
superiorparietal-lh,0.11042944785276074,0.15950920245398773,0.0,0.08588957055214724,0.26993865030674846,0.20245398773006135,0.018404907975460124,0.15337423312883436
superiorparietal-rh,0.08552631578947369,0.16447368421052633,0.0,0.07894736842105263,0.24342105263157895,0.26973684210526316,0.0,0.15789473684210525
superiortemporal-lh,0.031746031746031744,0.07936507936507936,0.15873015873015872,0.0,0.07936507936507936,0.031746031746031744,0.5555555555555556,0.06349206349206349
supramarginal-rh,0.09923664122137404,0.22900763358778625,0.0,0.0916030534351145,0.183206106870229,0.16030534351145037,0.015267175572519083,0.22137404580152673
