,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.4772727272727273,0.1590909090909091,0.1590909090909091,0.0,0.13636363636363635,0.045454545454545456,0.022727272727272728,0.0
inferiorparietal-rh,0.10416666666666667,0.5833333333333334,0.0,0.0,0.20833333333333334,0.0625,0.041666666666666664,0.0
parsopercularis-lh,0.06666666666666667,0.0,0.64,0.12,0.02666666666666667,0.06666666666666667,0.08,0.0
postcentral-rh,0.05172413793103448,0.034482758620689655,0.13793103448275862,0.3103448275862069,0.13793103448275862,0.15517241379310345,0.1724137931034483,0.0
rostralmiddlefrontal-rh,0.11267605633802817,0.14084507042253522,0.056338028169014086,0.056338028169014086,0.4647887323943662,0.07042253521126761,0.056338028169014086,0.04225352112676056
superiorparietal-lh,0.06818181818181818,0.11363636363636363,0.06818181818181818,0.1590909090909091,0.1590909090909091,0.22727272727272727,0.20454545454545456,0.0
superiorparietal-rh,0.06521739130434782,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.13043478260869565,0.2391304347826087,0.21739130434782608,0.0
superiortemporal-lh,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.8846153846153846
