,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1506849315068493,0.0273972602739726,0.0958904109589041,0.1461187214611872,0.1506849315068493,0.1506849315068493,0.1232876712328767,0.1552511415525114
inferiorparietal-rh,0.12903225806451613,0.4838709677419355,0.0,0.06451612903225806,0.0967741935483871,0.0967741935483871,0.0,0.12903225806451613
parsopercularis-lh,0.14556962025316456,0.006329113924050633,0.13924050632911392,0.14556962025316456,0.14556962025316456,0.14556962025316456,0.12658227848101267,0.14556962025316456
parstriangularis-rh,0.14814814814814814,0.018518518518518517,0.09722222222222222,0.14814814814814814,0.1527777777777778,0.1527777777777778,0.12962962962962962,0.1527777777777778
precentral-lh,0.1506849315068493,0.0228310502283105,0.0958904109589041,0.1461187214611872,0.1506849315068493,0.1506849315068493,0.1278538812785388,0.1552511415525114
precentral-rh,0.1506849315068493,0.0228310502283105,0.0958904109589041,0.1461187214611872,0.1506849315068493,0.1506849315068493,0.1278538812785388,0.1552511415525114
superiortemporal-lh,0.1377551020408163,0.0,0.10204081632653061,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.18877551020408162,0.14285714285714285
superiortemporal-rh,0.14473684210526316,0.02631578947368421,0.09210526315789473,0.14035087719298245,0.14473684210526316,0.14473684210526316,0.12280701754385964,0.18421052631578946
