,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.2619047619047619,0.13095238095238096,0.11904761904761904,0.0,0.09523809523809523,0.14285714285714285,0.13095238095238096,0.11904761904761904
inferiorparietal-rh,0.03237410071942446,0.17985611510791366,0.13309352517985612,0.0539568345323741,0.17625899280575538,0.1366906474820144,0.13309352517985612,0.15467625899280577
parsopercularis-lh,0.026143790849673203,0.11437908496732026,0.1895424836601307,0.0,0.14052287581699346,0.1568627450980392,0.19281045751633988,0.17973856209150327
superiorparietal-lh,0.0,0.19718309859154928,0.0,0.49295774647887325,0.2112676056338028,0.014084507042253521,0.0,0.08450704225352113
superiorparietal-rh,0.019543973941368076,0.15960912052117263,0.14006514657980457,0.05537459283387622,0.1986970684039088,0.13029315960912052,0.14006514657980457,0.1563517915309446
superiortemporal-lh,0.03355704697986577,0.13087248322147652,0.17114093959731544,0.006711409395973154,0.1342281879194631,0.17785234899328858,0.174496644295302,0.17114093959731544
superiortemporal-rh,0.02922077922077922,0.11688311688311688,0.18831168831168832,0.0,0.1396103896103896,0.15584415584415584,0.19155844155844157,0.17857142857142858
supramarginal-rh,0.024615384615384615,0.12615384615384614,0.1723076923076923,0.018461538461538463,0.15076923076923077,0.1476923076923077,0.1753846153846154,0.18461538461538463
