,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.9551569506726457,0.0,0.0,0.0,0.0,0.0,0.04035874439461883,0.004484304932735426
frontalpole-lh,0.0,0.6764705882352942,0.041176470588235294,0.1264705882352941,0.07352941176470588,0.08235294117647059,0.0,0.0
frontalpole-rh,0.0,0.060085836909871244,0.5472103004291845,0.030042918454935622,0.20815450643776823,0.1459227467811159,0.008583690987124463,0.0
medialorbitofrontal-lh,0.0,0.1016949152542373,0.04116222760290557,0.6029055690072639,0.09685230024213075,0.15738498789346247,0.0,0.0
medialorbitofrontal-rh,0.0,0.03944773175542406,0.19723865877712032,0.07297830374753451,0.49506903353057197,0.1834319526627219,0.011834319526627219,0.0
rostralanteriorcingulate-rh,0.0,0.06872037914691943,0.14928909952606634,0.14691943127962084,0.18246445497630331,0.44075829383886256,0.011848341232227487,0.0
temporalpole-lh,0.031413612565445025,0.0,0.010471204188481676,0.0,0.031413612565445025,0.031413612565445025,0.8952879581151832,0.0
temporalpole-rh,0.011406844106463879,0.0,0.0,0.0,0.0,0.0,0.0,0.9885931558935361
