,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.7624703087885986,0.023752969121140142,0.0,0.07125890736342043,0.10451306413301663,0.035629453681710214,0.0,0.0023752969121140144
entorhinal-lh,0.02909090909090909,0.6618181818181819,0.01818181818181818,0.06545454545454546,0.12,0.007272727272727273,0.09818181818181818,0.0
frontalpole-lh,0.0,0.010282776349614395,0.5526992287917738,0.06683804627249357,0.16966580976863754,0.11053984575835475,0.0,0.08997429305912596
frontalpole-rh,0.037606837606837605,0.041025641025641026,0.05299145299145299,0.652991452991453,0.07692307692307693,0.06153846153846154,0.05299145299145299,0.023931623931623933
medialorbitofrontal-lh,0.06553911205073996,0.06342494714587738,0.10359408033826638,0.08668076109936575,0.6067653276955602,0.04439746300211417,0.0021141649048625794,0.02748414376321353
rostralanteriorcingulate-rh,0.04112554112554113,0.008658008658008658,0.07575757575757576,0.08441558441558442,0.06493506493506493,0.6558441558441559,0.012987012987012988,0.05627705627705628
temporalpole-lh,0.002631578947368421,0.1,0.0,0.06578947368421052,0.018421052631578946,0.02631578947368421,0.781578947368421,0.005263157894736842
temporalpole-rh,0.008797653958944282,0.0,0.09090909090909091,0.03225806451612903,0.06158357771260997,0.08797653958944282,0.008797653958944282,0.7096774193548387
