,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,medialorbitofrontal-lh,parsopercularis-rh,parsorbitalis-lh,temporalpole-lh
entorhinal-lh,0.5518207282913166,0.0,0.07282913165266107,0.04481792717086835,0.09243697478991597,0.0028011204481792717,0.011204481792717087,0.22408963585434175
frontalpole-lh,0.0,0.6219839142091153,0.05630026809651475,0.040214477211796246,0.16353887399463807,0.08579088471849866,0.032171581769437,0.0
frontalpole-rh,0.07207207207207207,0.05105105105105105,0.5015015015015015,0.03303303303303303,0.07507507507507508,0.15015015015015015,0.042042042042042045,0.07507507507507508
lateraloccipital-lh,0.04975124378109453,0.04477611940298507,0.03233830845771144,0.5497512437810945,0.12935323383084577,0.12935323383084577,0.017412935323383085,0.0472636815920398
medialorbitofrontal-lh,0.06349206349206349,0.09841269841269841,0.04285714285714286,0.08412698412698413,0.5222222222222223,0.08412698412698413,0.0380952380952381,0.06666666666666667
parsopercularis-rh,0.011185682326621925,0.09395973154362416,0.1029082774049217,0.12527964205816555,0.12304250559284116,0.5391498881431768,0.0,0.0044742729306487695
parsorbitalis-lh,0.0055248618784530384,0.024861878453038673,0.03867403314917127,0.016574585635359115,0.08011049723756906,0.0,0.8176795580110497,0.016574585635359115
temporalpole-lh,0.19402985074626866,0.0,0.06865671641791045,0.03880597014925373,0.09850746268656717,0.0,0.01791044776119403,0.582089552238806
