,cuneus-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,middletemporal-lh,parahippocampal-lh,pericalcarine-lh,temporalpole-lh
cuneus-rh,0.7335640138408305,0.0,0.0,0.0,0.04498269896193772,0.006920415224913495,0.21453287197231835,0.0
entorhinal-lh,0.0,0.509594882729211,0.04477611940298507,0.006396588486140725,0.19616204690831557,0.1279317697228145,0.0,0.11513859275053305
frontalpole-lh,0.0,0.0477326968973747,0.7971360381861575,0.10501193317422435,0.0,0.021479713603818614,0.0,0.028639618138424822
frontalpole-rh,0.0,0.018018018018018018,0.14114114114114115,0.7327327327327328,0.036036036036036036,0.07207207207207207,0.0,0.0
middletemporal-lh,0.02574257425742574,0.1900990099009901,0.0,0.031683168316831684,0.4514851485148515,0.21584158415841584,0.02574257425742574,0.0594059405940594
parahippocampal-lh,0.0,0.1534090909090909,0.028409090909090908,0.06060606060606061,0.2178030303030303,0.5,0.00946969696969697,0.030303030303030304
pericalcarine-lh,0.23148148148148148,0.0,0.0,0.0,0.05092592592592592,0.023148148148148147,0.6944444444444444,0.0
temporalpole-lh,0.0,0.1292517006802721,0.024943310657596373,0.0,0.09977324263038549,0.034013605442176874,0.0,0.7120181405895691
