,Fp1,FT9,FT10,FC6,Fp2,AF7,AF8,AF4
Fp1,0.5114942528735632,0.0,0.0,0.0,0.0,0.4885057471264368,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.5204778156996587,0.0,0.0,0.0,0.47952218430034127,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.45144356955380577,0.0,0.0,0.0,0.0,0.5485564304461942,0.0,0.0
AF8,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
