,Fp1,Fz,FT9,Fp2,AF7,FT8,AF8,AF4
Fp1,0.6923076923076923,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.17573221757322174,0.0,0.0,0.5732217573221757,0.2510460251046025,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.5042016806722689,0.4957983193277311,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
