,Fp1,Fz,FT9,Fp2,AF7,FT8,AF8,AF4
Fp1,0.3618477331052181,0.0,0.0,0.0,0.0,0.0,0.330196749358426,0.30795551753635586
Fz,0.0,0.518957345971564,0.04028436018957346,0.3767772511848341,0.06398104265402843,0.0,0.0,0.0
FT9,0.0,0.34,0.32,0.34,0.0,0.0,0.0,0.0
Fp2,0.0,0.22525107604017217,0.024390243902439025,0.5753228120516499,0.1750358680057389,0.0,0.0,0.0
AF7,0.0,0.07987220447284345,0.0,0.38338658146964855,0.536741214057508,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.2829771554900516,0.0,0.0,0.0,0.0,0.0,0.3728813559322034,0.344141488577745
AF4,0.2707224334600761,0.0,0.0,0.0,0.0,0.0,0.3520912547528517,0.37718631178707224
