,Fp1,FT9,FT10,FC6,Fp2,AF7,AF8,AF4
Fp1,0.524416135881104,0.04883227176220807,0.0,0.0021231422505307855,0.03184713375796178,0.35881104033970274,0.0,0.03397027600849257
FT9,0.03723404255319149,0.374113475177305,0.0,0.25354609929078015,0.0,0.0,0.0,0.3351063829787234
FT10,0.0,0.0,0.3488372093023256,0.35095137420718814,0.0,0.0,0.226215644820296,0.07399577167019028
FC6,0.0,0.11236863379143087,0.13419563459983833,0.459983831851253,0.0,0.0,0.16491511721907842,0.12853678253839934
Fp2,0.03189493433395872,0.0,0.0,0.0,0.5816135084427767,0.3452157598499062,0.04127579737335835,0.0
AF7,0.24061196105702365,0.0,0.0,0.0,0.25034770514603616,0.5090403337969402,0.0,0.0
AF8,0.0,0.0,0.14305177111716622,0.2724795640326976,0.0326975476839237,0.0,0.5517711171662125,0.0
AF4,0.021875,0.2953125,0.0578125,0.2546875,0.0,0.0,0.0,0.3703125
