,Fz,F4,Fp2,AF7,AF3,F6,AF8,AF4
Fz,0.5369127516778524,0.0,0.3087248322147651,0.15436241610738255,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.30201342281879195,0.0,0.4228187919463087,0.2751677852348993,0.0,0.0,0.0,0.0
AF7,0.1070559610705596,0.0,0.19464720194647203,0.6982968369829684,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.49528301886792453,0.5047169811320755
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.38545454545454544,0.6145454545454545
