,Fp1,FT9,Fp2,AF7,AF3,FT7,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.5235109717868338,0.0,0.47648902821316613,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.49776785714285715,0.0,0.5022321428571429,0.0
FT7,0.0,0.0,0.0,0.5016501650165016,0.0,0.49834983498349833,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.35545023696682465,0.0,0.6445497630331753,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
