,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,insula-lh,insula-rh,lateraloccipital-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
caudalanteriorcingulate-lh,0.14864864864864866,0.14864864864864866,0.13513513513513514,0.13513513513513514,0.0,0.14864864864864866,0.16216216216216217,0.12162162162162163
caudalanteriorcingulate-rh,0.14864864864864866,0.14864864864864866,0.13513513513513514,0.13513513513513514,0.0,0.14864864864864866,0.16216216216216217,0.12162162162162163
insula-lh,0.1506849315068493,0.1506849315068493,0.136986301369863,0.136986301369863,0.0,0.1506849315068493,0.1506849315068493,0.1232876712328767
insula-rh,0.1506849315068493,0.1506849315068493,0.136986301369863,0.136986301369863,0.0,0.1506849315068493,0.1506849315068493,0.1232876712328767
lateraloccipital-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.14864864864864866,0.14864864864864866,0.13513513513513514,0.13513513513513514,0.0,0.14864864864864866,0.16216216216216217,0.12162162162162163
parahippocampal-rh,0.14864864864864866,0.14864864864864866,0.13513513513513514,0.13513513513513514,0.0,0.14864864864864866,0.16216216216216217,0.12162162162162163
rostralanteriorcingulate-lh,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.0,0.14492753623188406,0.14492753623188406,0.13043478260869565
