,caudalanteriorcingulate-lh,entorhinal-lh,fusiform-rh,inferiortemporal-rh,lateraloccipital-rh,parahippocampal-rh,parsopercularis-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
entorhinal-lh,0.0,0.5111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.37777777777777777
fusiform-rh,0.0,0.0,0.3953488372093023,0.3488372093023256,0.0,0.2558139534883721,0.0,0.0
inferiortemporal-rh,0.0,0.0,0.3157894736842105,0.5263157894736842,0.0,0.15789473684210525,0.0,0.0
lateraloccipital-rh,0.10526315789473684,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.2413793103448276,0.1724137931034483,0.0,0.5862068965517241,0.0,0.0
parsopercularis-rh,0.0,0.09375,0.0,0.0,0.0,0.0,0.875,0.03125
temporalpole-lh,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.06521739130434782,0.45652173913043476
