,CP5,P7,P8,TP10,PO7,PO8,P6,TP8
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.2503419972640219,0.0,0.2503419972640219,0.24897400820793433,0.2503419972640219
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.2503419972640219,0.0,0.2503419972640219,0.24897400820793433,0.2503419972640219
P6,0.0,0.0,0.0,0.2496607869742198,0.0,0.2496607869742198,0.2496607869742198,0.2510176390773406
TP8,0.0,0.0,0.0,0.2503401360544218,0.0,0.2503401360544218,0.24897959183673468,0.2503401360544218
