,CP5,P7,P8,TP10,PO7,PO8,P6,TP8
CP5,0.5026288117770767,0.0,0.0,0.0,0.49737118822292326,0.0,0.0,0.0
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.2501395868230039,0.0,0.2501395868230039,0.24958123953098826,0.2501395868230039
PO7,0.501577287066246,0.0,0.0,0.0,0.49842271293375395,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.2501392757660167,0.0,0.2501392757660167,0.24958217270194985,0.2501392757660167
P6,0.0,0.0,0.0,0.2498608792431831,0.0,0.2498608792431831,0.2498608792431831,0.25041736227045075
TP8,0.0,0.0,0.0,0.2501392757660167,0.0,0.2501392757660167,0.24958217270194985,0.2501392757660167
