,Fp1,F7,TP10,FT10,F4,Fp2,AF7,F6
Fp1,0.22247706422018348,0.14220183486238533,0.14220183486238533,0.0,0.13990825688073394,0.21100917431192662,0.14220183486238533,0.0
F7,0.16,0.17,0.17,0.0,0.1675,0.1625,0.17,0.0
TP10,0.16,0.17,0.17,0.0,0.1675,0.1625,0.17,0.0
FT10,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,0.4791666666666667
F4,0.15829145728643215,0.1708542713567839,0.1708542713567839,0.0,0.16834170854271358,0.16080402010050251,0.1708542713567839,0.0
Fp2,0.21330275229357798,0.1444954128440367,0.1444954128440367,0.0,0.14220183486238533,0.21100917431192662,0.1444954128440367,0.0
AF7,0.16,0.17,0.17,0.0,0.1675,0.1625,0.17,0.0
F6,0.0,0.0,0.0,0.46875,0.0,0.0,0.0,0.53125
