,Fp1,FC5,Fp2,AF7,F5,FC4,FT8,AF8
Fp1,0.20118343195266272,0.0,0.20414201183431951,0.08875739644970414,0.1952662721893491,0.13313609467455623,0.0,0.17751479289940827
FC5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
Fp2,0.19825072886297376,0.0,0.20699708454810495,0.08746355685131195,0.20116618075801748,0.13119533527696792,0.0,0.1749271137026239
AF7,0.17142857142857143,0.0,0.17142857142857143,0.1657142857142857,0.17142857142857143,0.14857142857142858,0.0,0.17142857142857143
F5,0.1887905604719764,0.0,0.1976401179941003,0.08849557522123894,0.2153392330383481,0.13274336283185842,0.0,0.17699115044247787
FC4,0.1814516129032258,0.0,0.1814516129032258,0.0967741935483871,0.1814516129032258,0.1774193548387097,0.0,0.1814516129032258
FT8,0.0,0.4716981132075472,0.0,0.0,0.0,0.0,0.5283018867924528,0.0
AF8,0.1910828025477707,0.0,0.1910828025477707,0.09554140127388536,0.1910828025477707,0.14331210191082802,0.0,0.18789808917197454
