,Fp1,TP9,FT10,F8,Fp2,AF7,POz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4826666666666667,0.39066666666666666,0.0,0.0,0.0,0.0,0.12666666666666668
FT10,0.0,0.39972527472527475,0.5054945054945055,0.0,0.0,0.0,0.0,0.09478021978021978
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.30293159609120524,0.2182410423452769,0.0,0.0,0.0,0.0,0.4788273615635179
