,Fp1,TP9,FT10,F8,Fp2,AF7,POz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4972972972972973,0.0,0.0,0.0,0.0,0.0,0.5027027027027027
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.6919917864476386,0.3080082135523614,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.5016722408026756,0.4983277591973244,0.0
AF8,0.0,0.22772277227722773,0.0,0.0,0.0,0.0,0.0,0.7722772277227723
