,Fp1,TP9,FT10,F8,Fp2,AF7,POz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.33189655172413796,0.0,0.33405172413793105,0.0,0.0,0.0,0.33405172413793105
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.24294670846394983,0.0,0.3996865203761755,0.0,0.0,0.0,0.3573667711598746
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.24332810047095763,0.0,0.36106750392464676,0.0,0.0,0.0,0.3956043956043956
