,Fp1,FT9,TP9,F8,Fp2,AF7,F5,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.6125,0.0,0.0,0.0,0.0,0.3875,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.10248447204968944,0.0,0.0,0.0,0.0,0.8975155279503105,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
