,Fp1,TP9,FT10,F8,Fp2,AF7,POz,AF8
Fp1,0.37072349971957375,0.04627033090297252,0.038698822209758836,0.13292204150308468,0.2750981491867639,0.0,0.0,0.13628715647784634
TP9,0.07028891763691246,0.3807675722294092,0.18542475204829667,0.141871496334627,0.0,0.0,0.0,0.22164726175075464
FT10,0.07997698504027619,0.2474108170310702,0.47295742232451093,0.07997698504027619,0.0,0.0,0.0,0.11967779056386652
F8,0.17726759503199097,0.12382386149793,0.05193827625141137,0.3225442228076778,0.08618742943168987,0.0,0.0,0.23823861497929996
Fp2,0.33766233766233766,0.0,0.0,0.07826384142173616,0.49487354750512647,0.0,0.0,0.08920027341079972
AF7,0.0,0.0,0.0,0.0,0.0,0.8909883720930233,0.10901162790697674,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.12755102040816327,0.8724489795918368,0.0
AF8,0.1459279442930669,0.1553133514986376,0.06206478958522555,0.19315773539206782,0.07811080835603997,0.0,0.0,0.36542537087496213
