,Fp1,TP9,FT10,F8,Fp2,AF7,POz,AF8
Fp1,0.4298245614035088,0.0,0.0,0.06015037593984962,0.40726817042606517,0.0,0.0,0.10275689223057644
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.2513089005235602,0.0,0.0,0.24607329842931938,0.2513089005235602,0.0,0.0,0.2513089005235602
Fp2,0.38954869358669836,0.0,0.0,0.057007125890736345,0.45605700712589076,0.0,0.0,0.09738717339667459
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.27835051546391754,0.0,0.0,0.16494845360824742,0.27835051546391754,0.0,0.0,0.27835051546391754
