,Fp1,TP9,FT10,F8,Fp2,AF7,POz,AF8
Fp1,0.3469387755102041,0.08017492711370262,0.06705539358600583,0.1618075801749271,0.20894071914480078,0.0,0.0,0.13508260447035958
TP9,0.19926650366748166,0.2114914425427873,0.16748166259168704,0.21271393643031786,0.0,0.0,0.0,0.20904645476772615
FT10,0.20028818443804033,0.20028818443804033,0.1988472622478386,0.20028818443804033,0.0,0.0,0.0,0.20028818443804033
F8,0.23496107572540695,0.12314225053078556,0.09766454352441614,0.27034677990092004,0.09129511677282377,0.0,0.0,0.18259023354564755
Fp2,0.39059674502712477,0.0,0.0,0.11482820976491863,0.41139240506329117,0.0,0.0,0.08318264014466546
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.22667757774140754,0.14157119476268412,0.11292962356792144,0.21194762684124385,0.07528641571194762,0.0,0.0,0.23158756137479541
