,bankssts-lh,caudalanteriorcingulate-lh,cuneus-lh,inferiortemporal-lh,lateraloccipital-lh,precuneus-lh,superiorparietal-lh,temporalpole-rh
bankssts-lh,0.2824956672443674,0.024263431542461005,0.10051993067590988,0.047660311958405546,0.11005199306759099,0.11438474870017332,0.10831889081455806,0.2123050259965338
caudalanteriorcingulate-lh,0.04172461752433936,0.7579972183588317,0.043115438108484005,0.0,0.037552155771905425,0.037552155771905425,0.03894297635605007,0.043115438108484005
cuneus-lh,0.07444168734491315,0.019230769230769232,0.25682382133995035,0.03535980148883375,0.0794044665012407,0.23200992555831265,0.18424317617866004,0.1184863523573201
inferiortemporal-lh,0.08271604938271605,0.0,0.07037037037037037,0.4469135802469136,0.17160493827160495,0.07160493827160494,0.07160493827160494,0.08518518518518518
lateraloccipital-lh,0.11490424646128226,0.020815986677768527,0.09575353871773522,0.1257285595337219,0.3430474604496253,0.09825145711906745,0.1357202331390508,0.06577851790174855
precuneus-lh,0.07945375543140906,0.015518311607697082,0.23711980136561142,0.03600248292985723,0.07759155803848541,0.2600869025450031,0.17442582247051522,0.11980136561142148
superiorparietal-lh,0.08491228070175438,0.018245614035087718,0.19298245614035087,0.04491228070175438,0.12140350877192982,0.18385964912280703,0.2694736842105263,0.08421052631578947
temporalpole-rh,0.18250377073906485,0.02262443438914027,0.1478129713423831,0.04147812971342383,0.058823529411764705,0.14856711915535445,0.09954751131221719,0.2986425339366516
