,bankssts-lh,caudalanteriorcingulate-lh,cuneus-lh,inferiortemporal-lh,lateraloccipital-lh,precuneus-lh,superiorparietal-lh,temporalpole-rh
bankssts-lh,0.2395498392282958,0.04501607717041801,0.10771704180064309,0.00964630225080386,0.1495176848874598,0.12540192926045016,0.18006430868167203,0.14308681672025725
caudalanteriorcingulate-lh,0.1477832512315271,0.14285714285714285,0.15270935960591134,0.0,0.1330049261083744,0.1330049261083744,0.13793103448275862,0.15270935960591134
cuneus-lh,0.1298932384341637,0.05516014234875445,0.19217081850533807,0.0,0.1512455516014235,0.17437722419928825,0.17793594306049823,0.11921708185053381
inferiortemporal-lh,0.0898876404494382,0.0,0.0,0.5730337078651685,0.2247191011235955,0.0,0.11235955056179775,0.0
lateraloccipital-lh,0.16225165562913907,0.041390728476821195,0.13079470198675497,0.033112582781456956,0.20033112582781457,0.1490066225165563,0.1837748344370861,0.09933774834437085
precuneus-lh,0.13780918727915195,0.044169611307420496,0.1625441696113074,0.0,0.1607773851590106,0.19081272084805653,0.196113074204947,0.10777385159010601
superiorparietal-lh,0.1585014409221902,0.037463976945244955,0.13544668587896252,0.01585014409221902,0.1642651296829971,0.1585014409221902,0.23054755043227665,0.0994236311239193
temporalpole-rh,0.1928721174004193,0.06289308176100629,0.14046121593291405,0.0,0.1320754716981132,0.1320754716981132,0.1530398322851153,0.18658280922431866
