,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.30456852791878175,0.005076142131979695,0.14213197969543148,0.15736040609137056,0.015228426395939087,0.233502538071066,0.14213197969543148,0.0
inferiorparietal-rh,0.07142857142857142,0.42857142857142855,0.0,0.39285714285714285,0.07142857142857142,0.03571428571428571,0.0,0.0
parsopercularis-lh,0.140625,0.005208333333333333,0.3177083333333333,0.10416666666666667,0.005208333333333333,0.2604166666666667,0.16666666666666666,0.0
parstriangularis-rh,0.2,0.08275862068965517,0.13793103448275862,0.30344827586206896,0.0,0.13793103448275862,0.13793103448275862,0.0
postcentral-lh,0.4444444444444444,0.1111111111111111,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0
rostralmiddlefrontal-lh,0.21076233183856502,0.004484304932735426,0.21973094170403587,0.08968609865470852,0.008968609865470852,0.34080717488789236,0.12556053811659193,0.0
superiortemporal-lh,0.19014084507042253,0.0,0.23943661971830985,0.14084507042253522,0.0,0.19718309859154928,0.2323943661971831,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
