,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.288135593220339,0.0,0.0,0.1864406779661017,0.0,0.22033898305084745,0.3050847457627119,0.0
parsopercularis-lh,0.0,0.26153846153846155,0.23076923076923078,0.12307692307692308,0.2,0.12307692307692308,0.0,0.06153846153846154
parstriangularis-rh,0.0,0.24786324786324787,0.24786324786324787,0.13675213675213677,0.20512820512820512,0.13675213675213677,0.0,0.02564102564102564
precentral-lh,0.08666666666666667,0.10666666666666667,0.10666666666666667,0.23333333333333334,0.10666666666666667,0.22,0.14,0.0
rostralmiddlefrontal-lh,0.0,0.16774193548387098,0.16774193548387098,0.1032258064516129,0.38064516129032255,0.1032258064516129,0.0,0.07741935483870968
superiortemporal-lh,0.09803921568627451,0.10457516339869281,0.10457516339869281,0.21568627450980393,0.10457516339869281,0.22875816993464052,0.13725490196078433,0.006535947712418301
superiortemporal-rh,0.20689655172413793,0.0,0.0,0.22988505747126436,0.0,0.2413793103448276,0.3218390804597701,0.0
supramarginal-lh,0.0,0.11904761904761904,0.05952380952380952,0.011904761904761904,0.19047619047619047,0.03571428571428571,0.0,0.5833333333333334
