,caudalanteriorcingulate-lh,entorhinal-rh,fusiform-rh,inferiortemporal-rh,insula-rh,parahippocampal-rh,parsopercularis-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.9024390243902439,0.08780487804878048,0.0,0.0,0.00975609756097561,0.0,0.0,0.0
entorhinal-rh,0.05177993527508091,0.5889967637540453,0.05825242718446602,0.016181229773462782,0.009708737864077669,0.05177993527508091,0.0,0.22330097087378642
fusiform-rh,0.0,0.03582554517133956,0.32866043613707163,0.20404984423676012,0.040498442367601244,0.24610591900311526,0.10747663551401869,0.037383177570093455
inferiortemporal-rh,0.0,0.017543859649122806,0.22009569377990432,0.3014354066985646,0.10685805422647528,0.19776714513556617,0.1291866028708134,0.02711323763955343
insula-rh,0.010309278350515464,0.01288659793814433,0.061855670103092786,0.17268041237113402,0.4536082474226804,0.07216494845360824,0.19845360824742267,0.01804123711340206
parahippocampal-rh,0.0,0.036544850498338874,0.260797342192691,0.19435215946843853,0.053156146179401995,0.29069767441860467,0.12956810631229235,0.03488372093023256
parsopercularis-rh,0.0,0.0,0.14375,0.17291666666666666,0.18125,0.1625,0.3375,0.0020833333333333333
temporalpole-rh,0.0,0.24817518248175183,0.072992700729927,0.04744525547445255,0.025547445255474453,0.06204379562043796,0.0,0.5437956204379562
