,entorhinal-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
entorhinal-lh,0.3688888888888889,0.14444444444444443,0.0,0.10888888888888888,0.057777777777777775,0.11777777777777777,0.08,0.12222222222222222
frontalpole-rh,0.16927083333333334,0.2421875,0.0,0.1640625,0.0,0.18229166666666666,0.08333333333333333,0.15885416666666666
insula-rh,0.0,0.0,0.8859060402684564,0.0,0.0,0.0,0.053691275167785234,0.06040268456375839
medialorbitofrontal-rh,0.1518624641833811,0.1977077363896848,0.0,0.27507163323782235,0.0,0.11461318051575932,0.14326647564469913,0.1174785100286533
parsorbitalis-lh,0.09230769230769231,0.0,0.0,0.0,0.6923076923076923,0.0,0.2153846153846154,0.0
parsorbitalis-rh,0.13101604278074866,0.1711229946524064,0.0,0.09358288770053476,0.0,0.3983957219251337,0.029411764705882353,0.17647058823529413
rostralanteriorcingulate-lh,0.10552763819095477,0.09045226130653267,0.02512562814070352,0.12814070351758794,0.135678391959799,0.03768844221105527,0.43467336683417085,0.04271356783919598
rostralanteriorcingulate-rh,0.14447592067988668,0.16147308781869688,0.019830028328611898,0.1048158640226629,0.0,0.19263456090651557,0.036827195467422094,0.33994334277620397
