,caudalanteriorcingulate-lh,entorhinal-rh,fusiform-rh,inferiortemporal-rh,insula-rh,parahippocampal-rh,parsopercularis-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.6491228070175439,0.3157894736842105,0.0,0.0,0.03508771929824561,0.0,0.0,0.0
entorhinal-rh,0.32,0.54,0.0,0.0,0.06,0.0,0.0,0.08
fusiform-rh,0.0,0.0,0.25675675675675674,0.23873873873873874,0.10810810810810811,0.22972972972972974,0.16666666666666666,0.0
inferiortemporal-rh,0.0,0.0,0.26635514018691586,0.26635514018691586,0.09345794392523364,0.21962616822429906,0.1542056074766355,0.0
insula-rh,0.02247191011235955,0.028089887640449437,0.11235955056179775,0.0898876404494382,0.33146067415730335,0.15730337078651685,0.25842696629213485,0.0
parahippocampal-rh,0.0,0.0,0.21171171171171171,0.19369369369369369,0.14414414414414414,0.24774774774774774,0.20270270270270271,0.0
parsopercularis-rh,0.0,0.0,0.15566037735849056,0.13679245283018868,0.2358490566037736,0.19339622641509435,0.2783018867924528,0.0
temporalpole-rh,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75
