,F3,FC5,TP10,AF7,FT7,F6,AF8,AF4
F3,0.5033783783783784,0.4155405405405405,0.0,0.0,0.0,0.08108108108108109,0.0,0.0
FC5,0.3668639053254438,0.6331360946745562,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.5316091954022989,0.0,0.0,0.46839080459770116
F6,0.23076923076923078,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.3783783783783784,0.0,0.0,0.6216216216216216
